company_id,score_final,score_bruto,clasificacion,tendencia,score_trayectoria,alerta_temprana,alerta_severidad,alerta_activa_ultimo_mes,primera_alerta,giro_detectado,primer_giro,naturaleza_caida,caida_score_3m,giro_sigmas,delta_score_ultimo_mes,motivo_cambio_ultimo_mes,cambio_real_ultimo_mes,cambio_cobertura_ultimo_mes,group_id,meses_evaluados,meses_activos,evidencia_efectiva,cobertura_media,cobertura_reciente,confianza,apto_ranking,score_ultimo_mes,eventos_detectados,eventos_totales,meses_anticipacion,meses_anticipacion_nivel,meses_ganados_a_nivel
COMP_1169,50.03,49.59,EN RIESGO,DETERIORANDO,34.11,1,critica,1,2025-01,0,,,,,-5.88,colchon -4.3; cobro_clientes -3.2,-5.88,0.0,GROUP_0095,21,21,7.478,0.966,1.0,alta,1,32.48,0.0,1.0,,,
COMP_1202,49.98,49.54,EN RIESGO,ESTABLE,49.3,1,critica,0,2024-12,0,,,,,-1.54,colchon -1.7,-1.55,0.0,GROUP_0115,22,22,7.507,0.967,1.0,alta,1,48.37,1.0,1.0,3.0,2.0,1.0
COMP_0454,49.96,49.52,EN RIESGO,DETERIORANDO,39.59,1,critica,1,2024-12,1,2025-07,bache,21.73,1.34,-6.95,eficiencia +3.8; trayectoria -3.3,-6.96,0.0,GROUP_0112,22,22,7.507,0.967,1.0,alta,1,23.42,,,,,
COMP_0269,49.95,48.38,EN RIESGO,ESTABLE,45.84,1,nivel_bajo,0,2025-07,0,,,,,,,,,GROUP_0156,8,8,2.125,0.852,0.923,media,1,43.67,0.0,1.0,,2.0,
COMP_0059,49.9,49.42,EN RIESGO,ESTABLE,46.36,1,critica,1,2024-11,1,2025-12,bache,22.4,1.97,-24.95,liquidez -17.1; trayectoria -5.0,-24.95,0.0,GROUP_0101,22,22,7.169,0.959,1.0,alta,1,32.6,1.0,1.0,3.0,4.0,-1.0
COMP_1173,49.9,49.41,EN RIESGO,ESTABLE,53.8,1,nivel_bajo,0,2025-04,1,2025-04,caida_estructural,36.54,2.02,15.79,liquidez +17.1; eficiencia +10.4,15.78,0.0,GROUP_0202,22,22,6.776,0.967,1.0,alta,1,60.08,0.0,1.0,,,
COMP_0608,49.81,48.23,EN RIESGO,ESTABLE,57.06,1,critica,1,2026-07,1,2026-07,bache,25.89,1.91,-5.44,cobro_clientes -10.9; liquidez +8.3,-5.42,0.0,GROUP_0174,6,6,2.182,0.88,0.88,media,1,39.75,0.0,1.0,,,
COMP_0633,49.8,48.22,EN RIESGO,DETERIORANDO,28.9,0,,0,,0,,,,,,,,,GROUP_0130,6,6,2.182,0.88,0.88,media,1,44.19,0.0,1.0,,,
COMP_0277,49.78,48.19,EN RIESGO,ESTABLE,55.52,1,critica,0,2026-06,0,,,,,-1.91,eficiencia +3.2; trayectoria -2.6,-1.89,0.0,GROUP_0236,6,6,2.182,0.88,0.88,media,1,48.5,0.0,1.0,,1.0,
COMP_0905,49.75,49.28,EN RIESGO,DETERIORANDO,38.33,1,vigilancia,0,2025-04,1,2025-04,bache,29.11,1.26,1.99,trayectoria +1.6; colchon +1.4,1.99,0.0,GROUP_0065,21,21,7.346,0.966,1.0,alta,1,44.59,1.0,1.0,1.0,,1.0
COMP_0055,49.73,49.05,EN RIESGO,DETERIORANDO,34.78,1,critica,1,2026-01,1,2026-03,bache,34.1,1.87,-21.07,"deuda_comercial -4.1; liquidez +2.5 (cambio dominado por datos nuevos, no por comportamiento)",-4.13,4.4,GROUP_0131,16,16,5.211,0.931,0.9,alta,1,21.04,0.0,1.0,,1.0,
COMP_0887,49.67,48.4,EN RIESGO,DETERIORANDO,34.47,1,nivel_bajo,1,2026-08,0,,,,,-8.4,colchon -10.0; eficiencia -3.2,-8.38,0.0,GROUP_0048,8,8,2.795,0.955,1.0,media,1,36.02,0.0,1.0,,,
COMP_0362,49.65,49.15,EN RIESGO,ESTABLE,43.02,1,critica,1,2025-02,0,,,,,-2.26,trayectoria -1.3; colchon -0.9,-2.25,0.0,GROUP_0142,22,22,7.211,0.967,1.0,alta,1,30.58,,,,,
COMP_0527,49.62,48.88,EN RIESGO,DETERIORANDO,38.03,1,critica,0,2026-01,1,2026-01,bache,33.02,2.07,,,,,GROUP_0108,15,15,4.876,0.952,1.0,alta,1,32.15,,,,,
COMP_0923,49.62,49.14,EN RIESGO,ESTABLE,48.13,1,vigilancia,1,2024-12,0,,,,,1.14,colchon +1.7; trayectoria -0.7,1.14,0.0,GROUP_0126,22,22,7.419,0.967,1.0,alta,1,59.5,0.0,2.0,,12.0,
COMP_0042,49.54,49.05,EN RIESGO,DETERIORANDO,26.26,1,critica,0,2024-11,1,2025-04,bache,24.97,1.91,18.08,liquidez +8.3; colchon +4.3,18.07,0.0,GROUP_0162,22,22,7.507,0.967,1.0,alta,1,48.82,0.0,1.0,,1.0,
COMP_0209,49.54,48.88,EN RIESGO,MEJORANDO,64.58,1,critica,1,2025-12,0,,,,,-13.65,colchon -4.9; liquidez -4.1,-13.67,0.0,GROUP_0221,9,9,5.575,1.0,1.0,media,1,36.52,0.0,1.0,,,
COMP_0573,49.5,48.94,EN RIESGO,DETERIORANDO,28.88,1,critica,1,2024-12,1,2026-06,bache,18.95,1.67,-13.47,colchon -14.4; trayectoria +0.9,-13.48,0.0,GROUP_0132,21,21,6.682,0.952,0.977,alta,1,25.89,1.0,1.0,7.0,8.0,-1.0
COMP_0082,49.41,48.77,EN RIESGO,MEJORANDO,59.55,1,vigilancia,0,2025-07,1,2025-10,bache,7.95,1.38,-1.98,colchon -1.4; trayectoria -0.5,-1.98,0.0,GROUP_0172,15,15,5.877,0.952,1.0,alta,1,48.49,1.0,1.0,3.0,,3.0
COMP_0255,49.41,48.51,EN RIESGO,MEJORANDO,66.06,1,critica,0,2026-01,0,,,,,5.01,deuda_comercial +3.5; cobro_clientes +1.2,5.02,0.0,GROUP_0025,8,8,4.183,1.0,1.0,media,1,58.37,0.0,1.0,,,
COMP_1258,49.34,48.18,EN RIESGO,DETERIORANDO,38.2,1,vigilancia,1,2026-01,0,,,,,11.82,liquidez +7.2; eficiencia +3.4,11.82,0.0,GROUP_0056,9,9,3.288,0.92,1.0,media,1,59.07,0.0,1.0,,2.0,
COMP_1008,49.33,48.82,EN RIESGO,DETERIORANDO,41.29,1,nivel_bajo,0,2025-11,1,2025-11,bache,30.67,2.26,11.03,deuda_comercial +8.2; eficiencia +7.1,12.64,0.0,GROUP_0220,22,22,7.501,0.959,1.0,alta,1,47.85,0.0,2.0,,1.0,
COMP_0967,49.29,48.75,EN RIESGO,ESTABLE,52.39,1,critica,0,2024-12,0,,,,,5.77,eficiencia +10.4; colchon -3.8,7.37,0.0,GROUP_0142,21,21,7.132,0.957,1.0,alta,1,54.7,,,,,
COMP_1176,49.29,48.36,EN RIESGO,ESTABLE,51.64,1,critica,1,2025-12,0,,,,,-9.45,liquidez -4.1; trayectoria -2.8,-9.47,0.0,GROUP_0184,10,10,4.09,0.964,1.0,media,1,37.76,,,,,
COMP_0268,49.21,48.69,EN RIESGO,DETERIORANDO,41.56,1,critica,1,2024-11,1,2025-08,caida_estructural,14.0,1.42,-4.39,deuda_comercial -4.7; trayectoria +0.6,-4.37,0.0,GROUP_0094,22,22,7.507,0.967,1.0,alta,1,39.64,,,,,
COMP_0766,49.21,48.69,EN RIESGO,DETERIORANDO,31.59,1,critica,0,2025-07,1,2025-07,bache,19.48,1.73,-1.48,trayectoria -1.9; eficiencia -1.0,-2.29,0.0,GROUP_0212,22,22,7.507,0.967,1.0,alta,1,42.99,0.0,1.0,,1.0,
COMP_0964,49.17,47.8,EN RIESGO,MEJORANDO,58.36,1,critica,0,2026-05,0,,,,,25.14,eficiencia +7.0; cobro_clientes +5.8,25.12,0.0,GROUP_0039,7,7,2.875,0.949,0.97,media,1,54.75,0.0,2.0,,2.0,
COMP_0955,49.13,48.61,EN RIESGO,ESTABLE,52.61,1,vigilancia,1,2024-12,1,2025-07,caida_estructural,6.05,1.65,1.9,trayectoria +4.6; colchon -1.1,3.51,0.0,GROUP_0035,22,22,7.507,0.967,1.0,alta,1,52.3,0.0,1.0,,,
COMP_0525,49.12,48.59,EN RIESGO,DETERIORANDO,40.72,1,critica,0,2024-12,0,,,,,8.81,trayectoria +3.7; colchon +1.7,6.42,0.0,GROUP_0202,22,22,7.507,0.967,1.0,alta,1,53.43,1.0,1.0,12.0,10.0,2.0
COMP_0323,49.11,48.21,EN RIESGO,MEJORANDO,62.07,1,vigilancia,0,2026-01,0,,,,,1.45,trayectoria +1.0; colchon +0.7,1.47,0.0,GROUP_0122,8,8,4.378,0.978,1.0,media,1,55.88,,,,,
COMP_0201,49.07,48.5,EN RIESGO,ESTABLE,55.13,1,critica,0,2025-03,0,,,,,9.85,colchon +4.3; eficiencia +3.4,9.84,0.0,GROUP_0101,21,21,7.014,0.966,1.0,alta,1,55.99,0.0,1.0,,,
COMP_0278,48.99,48.45,EN RIESGO,DETERIORANDO,22.06,1,critica,1,2025-03,1,2025-03,bache,14.24,1.39,-2.77,colchon -3.2; trayectoria +0.9,-2.79,0.0,GROUP_0162,22,22,7.507,0.967,1.0,alta,1,29.66,,,,,
COMP_0556,48.94,48.32,EN RIESGO,ESTABLE,53.23,1,critica,0,2025-04,0,,,,,-3.24,liquidez +4.1; trayectoria -3.2,-1.63,0.0,GROUP_0237,17,17,6.693,0.958,1.0,alta,1,44.84,,,,,
COMP_0961,48.91,48.34,EN RIESGO,MEJORANDO,65.75,1,critica,0,2025-09,1,2025-09,caida_estructural,14.3,2.7,-10.11,liquidez -5.8; eficiencia -2.0,-10.11,0.0,GROUP_0101,21,21,7.34,0.957,1.0,alta,1,60.68,0.0,1.0,,,
COMP_1282,48.78,48.21,EN RIESGO,ESTABLE,48.22,1,vigilancia,0,2024-11,0,,,,,-26.51,liquidez -11.3; deuda_comercial -8.0,-25.73,0.0,GROUP_0218,22,22,7.507,0.967,1.0,alta,1,42.8,0.0,2.0,,4.0,
COMP_0414,48.77,48.19,EN RIESGO,ESTABLE,47.1,1,critica,1,2025-07,0,,,,,-22.94,liquidez -14.4; trayectoria -4.5,-22.93,0.0,GROUP_0217,19,19,7.293,0.981,1.0,alta,1,24.99,0.0,1.0,,,
COMP_0714,48.71,47.99,EN RIESGO,DETERIORANDO,40.43,1,vigilancia,1,2026-02,1,2026-02,bache,13.45,2.18,3.78,trayectoria +5.2; colchon -1.4,3.78,0.0,GROUP_0172,15,15,5.877,0.952,1.0,alta,1,46.48,0.0,1.0,,,
COMP_0153,48.67,48.02,EN RIESGO,ESTABLE,57.22,1,critica,0,2025-02,0,,,,,,,,,GROUP_0115,18,18,6.612,0.94,0.97,alta,1,100.0,,,,,
COMP_0618,48.66,48.07,EN RIESGO,MEJORANDO,67.64,1,critica,1,2024-12,0,,,,,-34.38,liquidez -17.1; trayectoria -7.5,-34.37,0.0,GROUP_0013,21,21,7.346,0.966,1.0,alta,1,32.29,0.0,1.0,,,
COMP_0318,48.6,47.93,EN RIESGO,MEJORANDO,58.14,1,nivel_bajo,0,2025-04,1,2026-01,bache,20.61,1.53,12.58,liquidez +5.8; colchon +4.0,12.6,0.0,GROUP_0226,17,17,6.483,0.958,1.0,alta,1,62.45,0.0,1.0,,2.0,
COMP_0974,48.57,47.62,EN RIESGO,ESTABLE,44.04,1,critica,1,2025-10,0,,,,,4.77,trayectoria +4.8,4.78,0.0,GROUP_0195,11,11,4.605,0.967,1.0,media,1,40.17,1.0,1.0,9.0,7.0,2.0
COMP_0607,48.56,47.91,EN RIESGO,ESTABLE,43.73,1,critica,1,2025-04,1,2025-09,bache,17.72,1.44,-16.62,liquidez -17.1; cobro_clientes -5.0,-16.6,0.0,GROUP_0023,18,18,6.738,0.96,1.0,alta,1,31.56,2.0,2.0,9.0,6.0,3.0
COMP_0075,48.55,47.96,EN RIESGO,DETERIORANDO,41.23,1,critica,1,2024-12,0,,,,,-11.39,trayectoria -1.1; colchon -0.6,-1.78,0.0,GROUP_0115,22,22,7.507,0.967,1.0,alta,1,33.7,1.0,1.0,8.0,,8.0
COMP_0394,48.52,47.81,EN RIESGO,ESTABLE,48.6,1,critica,1,2025-12,1,2026-06,caida_estructural,12.93,1.49,-4.29,liquidez -4.1; colchon -0.8,-4.3,0.0,GROUP_0224,11,11,6.244,1.0,1.0,media,1,40.76,0.0,1.0,,,
COMP_0764,48.41,47.74,EN RIESGO,MEJORANDO,61.79,1,critica,1,2024-11,0,,,,,-26.63,deuda_comercial -17.0; cobro_clientes -4.6,-26.62,0.0,GROUP_0022,22,22,6.755,0.967,1.0,alta,1,15.58,0.0,1.0,,1.0,
COMP_0143,48.39,47.76,EN RIESGO,DETERIORANDO,18.6,1,critica,1,2024-11,0,,,,,-1.2,,0.4,0.0,GROUP_0146,22,22,7.084,0.961,1.0,alta,1,31.22,0.0,1.0,,1.0,
COMP_1163,48.37,47.74,EN RIESGO,ESTABLE,49.39,1,critica,0,2025-03,1,2025-12,bache,38.34,1.81,8.49,trayectoria +5.1; eficiencia +2.0,8.49,0.0,GROUP_0101,22,22,7.169,0.959,1.0,alta,1,68.0,0.0,2.0,,8.0,
COMP_0721,48.3,47.57,EN RIESGO,ESTABLE,56.51,1,nivel_bajo,1,2025-08,1,2025-08,bache,17.72,1.52,4.32,eficiencia +3.2; trayectoria +3.0,4.3,0.0,GROUP_0113,17,17,6.308,0.958,1.0,alta,1,32.03,0.0,1.0,,2.0,
COMP_0990,48.24,47.34,EN RIESGO,MEJORANDO,79.06,1,critica,0,2026-02,0,,,,,7.17,deuda_comercial +6.1; colchon +3.2,7.18,0.0,GROUP_0211,10,10,5.139,1.0,1.0,media,1,67.44,0.0,2.0,,3.0,
COMP_0081,48.14,47.46,EN RIESGO,ESTABLE,54.3,1,critica,1,2025-03,1,2025-11,bache,22.12,1.78,-8.8,liquidez -4.1; eficiencia -3.8,-8.8,0.0,GROUP_0217,19,19,6.965,0.962,1.0,alta,1,27.62,1.0,1.0,12.0,2.0,10.0
COMP_0191,47.97,47.33,EN RIESGO,DETERIORANDO,41.4,1,critica,0,2024-11,0,,,,,12.54,trayectoria +5.9; eficiencia +3.8,12.54,0.0,GROUP_0132,22,22,7.507,0.967,1.0,alta,1,47.1,0.0,1.0,,1.0,
COMP_0847,47.97,47.33,EN RIESGO,MEJORANDO,62.2,1,nivel_bajo,0,2024-12,1,2026-02,bache,23.26,1.64,10.42,liquidez +7.2; eficiencia +3.8,10.4,0.0,GROUP_0037,22,22,7.507,0.967,1.0,alta,1,50.65,1.0,1.0,3.0,,3.0
COMP_0371,47.94,46.25,EN RIESGO,DETERIORANDO,41.86,1,nivel_bajo,0,2026-03,0,,,,,-0.33,trayectoria +4.4; colchon +2.9,5.27,0.0,GROUP_0122,7,7,2.875,0.949,0.97,media,1,42.09,,,,,
COMP_1279,47.94,47.25,EN RIESGO,ESTABLE,51.7,1,vigilancia,0,2025-03,1,2025-03,caida_estructural,7.33,1.86,-5.37,colchon -2.1; eficiencia +2.0,-1.37,0.0,GROUP_0035,22,22,7.09,0.967,1.0,alta,1,43.65,0.0,1.0,,,
COMP_0906,47.92,45.97,EN RIESGO,ESTABLE,44.02,1,critica,0,2026-03,0,,,,,13.7,"deuda_comercial +6.4; trayectoria +3.0 (cambio dominado por datos nuevos, no por comportamiento)",5.24,7.57,GROUP_0238,7,7,2.503,0.877,0.917,media,1,55.66,,,,,
COMP_0689,47.88,47.12,EN RIESGO,ESTABLE,43.37,1,critica,0,2025-11,1,2025-11,bache,34.97,1.29,9.39,colchon +4.8; deuda_comercial -3.6,9.37,0.0,GROUP_0200,17,17,6.483,0.958,1.0,alta,1,54.51,0.0,1.0,,2.0,
COMP_1274,47.88,46.87,EN RIESGO,ESTABLE,48.16,1,critica,1,2025-07,0,,,,,3.69,"deuda_comercial +2.8; trayectoria +1.9 (cambio dominado por datos nuevos, no por comportamiento)",0.02,4.4,GROUP_0213,15,15,4.873,0.948,0.953,alta,1,31.39,0.0,1.0,,2.0,
COMP_0532,47.87,47.21,EN RIESGO,ESTABLE,55.1,1,vigilancia,0,2025-01,0,,,,,-15.08,eficiencia -13.3; colchon -1.8,-15.06,0.0,GROUP_0017,22,22,7.501,0.959,1.0,alta,1,47.38,,,,,
COMP_0707,47.86,47.21,EN RIESGO,DETERIORANDO,31.73,1,critica,1,2025-07,1,2026-03,caida_estructural,7.62,1.71,-6.44,liquidez -4.1; colchon -1.7,-6.44,0.0,GROUP_0035,22,22,7.507,0.967,1.0,alta,1,35.88,0.0,1.0,,,
COMP_1062,47.85,45.86,EN RIESGO,MEJORANDO,60.36,1,nivel_bajo,1,2026-04,0,,,,,-4.25,colchon -6.2; trayectoria +1.5,-4.27,0.0,GROUP_0048,8,8,2.466,0.887,0.97,media,1,36.3,1.0,1.0,1.0,,1.0
COMP_0452,47.76,46.99,EN RIESGO,DETERIORANDO,35.64,1,critica,0,2025-09,1,2025-09,bache,33.82,1.83,2.55,trayectoria +3.9; colchon -1.4,2.56,0.0,GROUP_0103,17,17,6.483,0.958,1.0,alta,1,43.38,0.0,1.0,,,
COMP_1155,47.71,47.04,EN RIESGO,DETERIORANDO,38.2,1,critica,1,2025-03,0,,,,,-21.44,eficiencia -7.0; deuda_comercial -4.5,-20.65,0.0,GROUP_0150,19,19,7.407,0.981,1.0,alta,1,23.91,,,,,
COMP_0537,47.62,46.39,EN RIESGO,ESTABLE,50.78,1,vigilancia,1,2025-11,1,2026-02,bache,10.88,1.56,-1.97,colchon -1.4; trayectoria -0.5,-1.96,0.0,GROUP_0172,11,11,4.15,0.935,1.0,media,1,43.88,1.0,1.0,7.0,,7.0
COMP_0547,47.61,46.88,EN RIESGO,DETERIORANDO,39.48,1,vigilancia,0,2025-06,0,,,,,-1.62,liquidez -3.1; trayectoria +1.1,-1.63,0.0,GROUP_0023,19,19,6.964,0.962,1.0,alta,1,49.34,0.0,2.0,,2.0,
COMP_0426,47.6,46.58,EN RIESGO,ESTABLE,56.66,1,vigilancia,1,2026-02,0,,,,,31.47,liquidez +17.1; trayectoria +6.0,31.47,0.0,GROUP_0003,8,8,5.008,0.955,1.0,media,1,64.67,1.0,1.0,1.0,,1.0
COMP_0058,47.58,46.59,EN RIESGO,DETERIORANDO,41.64,1,critica,0,2026-02,0,,,,,4.68,liquidez +3.1; trayectoria +2.5,4.69,0.0,GROUP_0104,8,8,5.178,1.0,1.0,media,1,44.99,0.0,1.0,,,
COMP_0894,47.58,46.7,EN RIESGO,MEJORANDO,58.34,1,vigilancia,0,2026-03,0,,,,,-1.44,colchon -1.4,-1.44,0.0,GROUP_0172,15,15,5.877,0.952,1.0,alta,1,45.43,1.0,1.0,1.0,,1.0
COMP_1109,47.57,46.63,EN RIESGO,DETERIORANDO,32.06,1,critica,1,2025-03,1,2025-03,caida_estructural,18.54,2.86,-5.16,deuda_comercial -4.4; trayectoria -0.7,-5.15,0.0,GROUP_0205,22,22,5.473,0.853,0.68,media,1,19.9,,,,,
COMP_0550,47.56,46.53,EN RIESGO,MEJORANDO,63.08,1,vigilancia,0,2026-01,0,,,,,-10.37,trayectoria -3.1; cobro_clientes -2.5,-8.75,0.0,GROUP_0246,8,8,4.97,0.978,1.0,media,1,47.54,0.0,1.0,,,
COMP_0628,47.56,46.88,EN RIESGO,DETERIORANDO,19.4,1,vigilancia,1,2025-04,1,2026-02,bache,20.39,1.68,22.16,liquidez +8.3; eficiencia +7.1,22.16,0.0,GROUP_0013,22,22,7.507,0.967,1.0,alta,1,48.08,1.0,1.0,2.0,1.0,1.0
COMP_0400,47.53,46.77,EN RIESGO,DETERIORANDO,22.32,1,critica,1,2024-12,0,,,,,-13.43,liquidez -11.3; trayectoria -2.1,-13.41,0.0,GROUP_0142,22,22,6.796,0.967,1.0,alta,1,31.6,0.0,1.0,,,
COMP_1078,47.47,46.77,EN RIESGO,DETERIORANDO,26.54,1,critica,1,2024-12,1,2026-02,caida_estructural,10.68,1.31,-1.78,colchon -5.0; trayectoria +4.0,-1.76,0.0,GROUP_0013,22,22,7.507,0.967,1.0,alta,1,27.05,1.0,1.0,3.0,5.0,-2.0
COMP_0366,47.44,46.07,EN RIESGO,ESTABLE,42.66,1,critica,1,2026-01,1,2026-05,bache,13.29,1.29,-39.88,liquidez -17.1; colchon -11.3,-38.3,0.0,GROUP_0119,8,8,3.795,0.955,1.0,media,1,11.95,1.0,1.0,4.0,,4.0
COMP_0467,47.39,46.49,EN RIESGO,ESTABLE,57.33,1,vigilancia,1,2025-10,0,,,,,-3.67,colchon -1.4; trayectoria -0.6,-2.07,0.0,GROUP_0172,15,15,5.877,0.952,1.0,alta,1,44.0,1.0,1.0,1.0,,1.0
COMP_1188,47.36,46.64,EN RIESGO,ESTABLE,52.98,1,critica,1,2025-01,0,,,,,-13.21,eficiencia -8.0; trayectoria -3.6,-13.22,0.0,GROUP_0004,21,21,7.34,0.957,1.0,alta,1,27.6,0.0,1.0,,12.0,
COMP_0632,47.34,45.54,EN RIESGO,ESTABLE,46.25,1,vigilancia,1,2026-03,1,2026-05,bache,7.17,1.5,0.0,,0.0,0.0,GROUP_0172,8,8,2.934,0.887,0.97,media,1,44.02,1.0,1.0,2.0,,2.0
COMP_0869,47.34,46.29,EN RIESGO,DETERIORANDO,24.69,1,critica,0,2025-03,0,,,,,,,,,GROUP_0228,13,13,5.05,0.948,1.0,alta,1,60.95,1.0,1.0,3.0,4.0,-1.0
COMP_0731,47.3,44.86,EN RIESGO,DETERIORANDO,38.46,1,vigilancia,1,2026-05,1,2026-08,bache,44.7,1.72,17.95,liquidez +17.1; trayectoria -3.7,17.95,0.0,GROUP_0149,6,6,2.182,0.88,0.88,media,1,48.91,0.0,1.0,,2.0,
COMP_0736,47.29,45.1,EN RIESGO,DETERIORANDO,31.64,1,vigilancia,1,2026-07,0,,,,,1.59,trayectoria +2.6; colchon -1.0,1.58,0.0,GROUP_0184,6,6,2.433,0.88,0.88,media,1,42.62,,,,,
COMP_0053,47.21,45.28,EN RIESGO,ESTABLE,50.15,1,nivel_bajo,1,2026-06,0,,,,,-18.47,deuda_comercial -15.5; trayectoria -3.4,-18.49,0.0,GROUP_0174,8,8,2.795,0.955,1.0,media,1,21.52,0.0,1.0,,,
COMP_0127,47.21,46.14,EN RIESGO,DETERIORANDO,34.01,1,critica,0,2025-09,0,,,,,5.62,trayectoria +3.5; colchon +2.1,5.62,0.0,GROUP_0064,16,16,5.059,0.909,0.947,alta,1,44.31,,,,,
COMP_0083,47.15,44.61,EN RIESGO,MEJORANDO,69.29,1,nivel_bajo,0,2026-03,0,,,,,10.94,eficiencia +12.3; colchon -4.4,10.93,0.0,GROUP_0133,6,6,2.148,0.85,0.85,media,1,52.78,0.0,1.0,,1.0,
COMP_0695,47.14,46.35,EN RIESGO,MEJORANDO,64.39,1,vigilancia,0,2025-02,0,,,,,3.25,colchon +4.2; trayectoria -0.9,3.26,0.0,GROUP_0084,22,22,6.981,0.967,1.0,alta,1,61.48,0.0,1.0,,,
COMP_0879,47.08,46.1,EN RIESGO,ESTABLE,49.54,1,vigilancia,1,2025-08,0,,,,,-5.02,"trayectoria -6.6; deuda_comercial -4.4 (cambio dominado por datos nuevos, no por comportamiento)",1.25,-8.66,GROUP_0108,16,16,5.565,0.921,0.91,alta,1,46.86,,,,,
COMP_1106,47.08,46.28,EN RIESGO,ESTABLE,47.94,1,nivel_bajo,1,2025-06,0,,,,,1.36,deuda_comercial +4.6; trayectoria -2.1,1.35,0.0,GROUP_0056,18,18,6.924,0.96,1.0,alta,1,36.53,0.0,1.0,,3.0,
COMP_0136,47.05,46.29,EN RIESGO,DETERIORANDO,30.49,1,critica,0,2024-11,0,,,,,3.44,eficiencia +3.4; trayectoria -1.1,1.83,0.0,GROUP_0142,22,22,7.211,0.967,1.0,alta,1,45.05,,,,,
COMP_1207,47.03,46.29,EN RIESGO,ESTABLE,44.95,1,critica,1,2025-03,1,2025-05,caida_estructural,11.03,1.48,-5.0,trayectoria -3.1; colchon -1.9,-5.01,0.0,GROUP_0132,22,22,7.507,0.967,1.0,alta,1,33.85,,,,,
COMP_0189,46.96,46.15,EN RIESGO,DETERIORANDO,36.3,1,critica,1,2025-06,0,,,,,-4.78,liquidez +4.1; colchon -3.4,-4.78,0.0,GROUP_0211,15,15,6.862,1.0,1.0,alta,1,36.16,0.0,1.0,,,
COMP_0427,46.96,46.22,EN RIESGO,DETERIORANDO,33.25,1,critica,1,2025-03,1,2025-04,bache,26.02,1.51,7.72,liquidez +4.1; eficiencia +3.8,7.72,0.0,GROUP_0214,22,22,7.507,0.967,1.0,alta,1,35.5,,,,,
COMP_0911,46.95,46.0,EN RIESGO,ESTABLE,56.58,1,vigilancia,0,2025-10,0,,,,,-0.7,colchon -1.4; eficiencia +1.0,-0.71,0.0,GROUP_0172,15,15,5.877,0.952,1.0,alta,1,45.59,1.0,1.0,5.0,8.0,-3.0
COMP_0945,46.95,46.21,EN RIESGO,DETERIORANDO,36.84,1,nivel_bajo,1,2025-04,1,2025-04,bache,21.92,1.49,2.19,liquidez +4.1; colchon -2.7,2.2,0.0,GROUP_0162,22,22,7.507,0.967,1.0,alta,1,31.13,,,,,
COMP_1077,46.94,46.11,EN RIESGO,MEJORANDO,67.61,1,critica,0,2025-04,0,,,,,-5.43,deuda_comercial +3.2; trayectoria -1.8,-0.64,0.0,GROUP_0081,18,18,6.738,0.96,1.0,alta,1,50.02,1.0,1.0,7.0,5.0,2.0
COMP_0345,46.82,45.72,EN RIESGO,DETERIORANDO,41.66,1,critica,1,2026-01,0,,,,,0.61,deuda_comercial +8.2; cobro_clientes -8.2,0.62,0.0,GROUP_0069,8,8,5.178,1.0,1.0,media,1,34.18,,,,,
COMP_0797,46.81,45.37,EN RIESGO,MEJORANDO,70.98,1,critica,0,2025-12,0,,,,,-12.66,liquidez -4.1; eficiencia -3.4,-12.68,0.0,GROUP_0081,11,11,3.98,0.935,1.0,media,1,46.98,,,,,
COMP_1130,46.74,45.98,EN RIESGO,DETERIORANDO,37.97,1,vigilancia,1,2024-12,1,2025-07,bache,29.29,2.08,2.21,trayectoria +2.2,2.21,0.0,GROUP_0126,22,22,7.507,0.967,1.0,alta,1,44.02,1.0,1.0,9.0,,9.0
COMP_0506,46.68,45.9,EN RIESGO,ESTABLE,55.3,1,critica,1,2025-02,1,2026-06,bache,28.15,1.42,-11.34,liquidez -11.3; trayectoria +3.4,-11.37,0.0,GROUP_0217,19,19,7.423,0.991,1.0,alta,1,37.3,0.0,1.0,,,
COMP_0193,46.63,45.63,EN RIESGO,MEJORANDO,65.15,1,critica,0,2025-10,0,,,,,-4.68,trayectoria -2.7; liquidez -2.7,-4.72,0.0,GROUP_0224,11,11,5.827,1.0,1.0,media,1,59.93,0.0,2.0,,4.0,
COMP_0558,46.63,45.25,EN RIESGO,MEJORANDO,68.91,1,nivel_bajo,0,2026-02,0,,,,,4.62,colchon +4.2,4.6,0.0,GROUP_0026,7,7,4.237,0.949,0.97,media,1,61.97,1.0,2.0,4.0,3.0,1.0
COMP_0543,46.59,45.53,EN RIESGO,ESTABLE,45.36,1,critica,1,2025-09,0,,,,,-5.99,deuda_comercial -5.1; liquidez -4.1,-5.97,0.0,GROUP_0053,14,14,5.544,0.974,1.0,alta,1,38.38,0.0,1.0,,8.0,
COMP_0336,46.58,45.73,EN RIESGO,DETERIORANDO,35.16,1,critica,0,2025-06,0,,,,,15.84,liquidez +11.3; eficiencia +7.1,15.83,0.0,GROUP_0211,15,15,6.862,1.0,1.0,alta,1,44.06,0.0,1.0,,,
COMP_0230,46.49,44.82,EN RIESGO,DETERIORANDO,41.83,1,vigilancia,1,2025-12,0,,,,,3.18,trayectoria +1.7; colchon +1.4,3.17,0.0,GROUP_0213,10,10,3.579,0.928,1.0,media,1,46.35,1.0,1.0,3.0,,3.0
